,ARTIST,BORN-DIED,URL,BioText
352,"BEGEYN, Abraham Jansz.","(b. 1637, Leiden, d. 1697, Berlin)",https://www.wga.hu/bio/b/begeyn/biograph.html,"
Abraham Jansz. Begeyn (also spelt Begein, Begeijn, Begheyn), Dutch painter and draughtsman. In 1655 he became a member of the Guild of St Luke in Leiden. He was registered in Amsterdam in 1672, but the following year, or a little later, he was recorded in London, where he painted at Ham House, Surrey, together with Willem van de Velde the younger and Dirck van den Bergen. In 1681 he was in The Hague, where he had a student called P. Romburch and where two years later he became a member of the painters' confraternity Pictura."
353,"BEHAM, Barthel","(b. 1502, Nürnberg, d. 1540, Italy)",https://www.wga.hu/bio/b/beham/barthel/biograph.html,"
German engraver and painter. Together with his brother, Hans Sebald (1500-50), they were expelled from their native city of Nuremberg in 1525 for their extreme Protestant views. Hans settled in Frankfurt and Barthel worked for Duke William IV of Bavaria. Both brothers produced a great number of illustrations to the Bible, mythology, and history, strongly influenced by Dürer. Barthel was also a painter, primarily portraits.


"
354,"BEHAM, Hans Sebald","(b. 1500, Nürnberg, d. 1540, Frankfurt)",https://www.wga.hu/bio/b/beham/hans/biograph.html,"
German engraver who was the most prolific of the Kleinmeister (German: Little Masters) of engraving, so called because they produced small prints.

The Kleinmeister also included Beham's younger brother, Barthel Beham (1502-40), and Georg Pencz (c. 1500-50). All three artists, noted for their brilliant work on extremely small copper plates, grew up under the influence of Albrecht Dürer's late classical style. It is likely that they worked in Dürer's studio. In 1525 the trio was banned from Nürnberg for independent religious views, but not for long. Later Beham moved to Frankfurt am Main. His 252 engravings include biblical and mythological subjects, allegories, genre scenes, and ornaments. Of particular charm were the genre scenes, such as a set entitled Peasant Festival (1537). Some of his woodcuts were of very large size, intended as wall decorations.



"
355,"BEHEIM, Hans the Elder","(b. ca. 1457, Sulzbach, d. 1538, Nürnberg)",https://www.wga.hu/bio/b/beheim/biograph.html,"
German architect. In 1488 he was town architect in Sulzbach, Waldsassen, Neumarkt, and Windsheim. From 1499 he worked in Nuremberg, where he was first appointed inspector of buildings to the city. He constructed large utilitarian buildings (granary, weigh-house, toll-house). His public buildings were conspicuous for their size and functional style. Adam Kraft provided stone detail such as coats of arms and other reliefs for many of Beheim's buildings."
356,"BEHNES, William","(b. ca. 1785, London, d. 1864, London)",https://www.wga.hu/bio/b/behnes/biograph.html,"
English sculptor of German origin. The son of a Hannoverian piano maker, he was brought up in Dublin, where he worked for his father and attended a public drawing school. He entered the Royal Academy Schools in London in 1813 and set up as a portrait painter shortly afterwards. He began sculpting around 1819 after taking lessons from P. F. Chenu (1760-after 1833) and soon obtained commissions for portrait busts. One of his early sitters was Princess Victoria (marble, 1829; Royal Collection, Windsor Castle), and in 1837 he was appointed Sculptor in Ordinary to the Queen, though he received no further royal commissions."
357,"BEINASCHI, Giovan Battista","(b. 1636, Fossano, nr Turin, d. 1688, Napoli)",https://www.wga.hu/bio/b/beinasch/biograph.html,"
Italian painter, engraver and draughtsman. He studied with Esprit Grandjean (active 1642-1655), a painter working at the court of Savoy in Turin from 1642, and won the protection of Christina, Duchess of Savoy (1606-1663). By 1652 Beinaschi had settled in Rome. This date appears on the engraving he made of Giovanni Domenico Cerrini's Rest on the Flight into Egypt (untraced). As a pupil of the engraver Pietro del Pò (1610-1692), Beinaschi made copies after Annibale Carracci's frescoes in the Galleria Farnese, Rome, after Giovanni Lanfranco's frescoes in Sant'Andrea della Valle and San Carlo ai Catinari, and after the Classical sculptures in the Belvedere in the Vatican."
358,"BÉLANGER, François-Joseph","(b. 1744, Paris, d. 1818, Paris)",https://www.wga.hu/bio/b/belanger/biograph.html,"
French architect and landscape designer. He had a distinguished career as a royal architect at the courts of Louis XV and Louis XVI. Although his fame rests on his accomplishments as a landscape architect, his mercurial talents are perhaps best characterized in his drawings for interior decoration and court festivals."
359,"BELBELLO DA PAVIA, Luchino",(active c. 1430-1470 in Lombardy),https://www.wga.hu/bio/b/belbello/biograph.html,"
Italian illuminator. He was one of the principal and most distinctive manuscript illuminators active in Lombardy in the mid-15th century. This distinguished miniaturist remained unknown for a long while and scholars only became aware of him in 1915. Yet he was famed in his time throughout northern Italy. He received his training in Lombardy where he was guided by the masters Giovannino de' Grassi and Michelino da Besozzo, and just as much by the miniatures of Franco-Flemish manuscripts which were kept at Castello di Pavia. In 1450 he was convicted of sodomy in Mantua, in his absence."
360,"BÉLIARD, Edouard","(b. 1832, Paris, d. 1902, Étampes)",https://www.wga.hu/bio/b/beliard/biograph.html,"
French painter, son of a Paris architect. He began his career as a lawyer's assistant and secretary. He studied first with Ernest Hébert (1817-1908) and Léon Cogniet (1794-1880). He was influenced by Corot."
361,"BELIN DE FONTENAY, Jean-Baptiste","(b. 1653, Caen, d. 1715, Paris)",https://www.wga.hu/bio/b/belin/biograph.html,"
Jean-Baptiste Belin de Fontenay (or Jean-Baptiste Blin), French painter, the son of Louis Blin, who may have specialized in flower painting. Early in his life, he had to choose between his religion and his career. The revocation of the Edict of Nantes in 1685 forced most Protestants to flee France to escape religious persecution. Belin instead decided to renounce his faith and converted to Catholicism in order to continue his work at the court of Louis XIV, king of France. His morceau de réception, the Bust of Louis XIV (Paris, Louvre), is a supremely confident painting. Over 1.8 m high, it shows the bust set on a plinth between two columns, overlooking a vase cascading with flowers, with fruit and armour heaped together below; it brings a new spatial coherence to the genre of the 'table-top' still-life as represented by the work of Jacques Linard, Sébastien Stoskopff and Lubin Baugin."
362,"BELLA, Stefano della","(b. 1610, Firenze, d. 1664, Firenze)",https://www.wga.hu/bio/b/bella/biograph.html,"
Italian etcher and draughtsman, active also in France under the name Etienne de la Belle from 1640 to 1649. In 1646, he worked briefly in the Netherlands. He was a prolific artist: 1052 prints are described in the catalogue raisonné and thousands of his drawings are in public and private collections. He was one of the greatest Italian etchers, whose prints of battles and sieges, harbours, festivals, plays and operas are filled with tiny figures and vividly suggest many features of 17th-century urban and rural life. Della Bella's landscape etchings were an important influence on the prints of the Lorraine artists François Collignon and Israël Silvestre. His work was overlooked in the 19th century but in the 1960s and 1970s became well known through exhibitions and scholarly publications, distinguishing his work from that of Jacques Callot.


"
363,"BELLANGÉ, Hippolyte","(b. 1800, Paris, d. 1866, Paris)",https://www.wga.hu/bio/b/bellang/biograph.html,"
French painter and printmaker. He was enrolled briefly at the Lycée Bonaparte, Paris, and at 16 he entered the studio of Antoine-Jean Gros, where Nicolas-Toussaint Charlet, Richard Parkes Bonington and Paul Delaroche were also pupils. Influenced by Charlet in particular, in 1817 Bellangé worked as a commercial illustrator, employing the still new process of lithography, notably for the publisher Godefroy Engelmann. Bellangé's independent works can only be traced, however, from 1822 onwards. Between 1823 and 1835 he published 15 albums of lithographs devoted to the patriotic military subjects that had long attracted popular favour, and he turned increasingly to representing them in oil."
364,"BELLANGE, Jacques","(b. 1594, Nancy, d. 1638, Nancy)",https://www.wga.hu/bio/b/bellange/biograph.html,"
French painter, etcher and decorator, active in the Duchy of Lorraine. His reputation now rest on his etchings and drawings, as all his decorative work and almost all his paintings disappeared. His highly individual style represents a last stage of the development of Mannerist art in Europe. Exaggerating the tradition initiated by Parmigianino, he expressed a personal religious mysticism through the artificial conventions of aristocratic elegance.



"
365,"BELLANO, Bartolommeo","(b. 1437, Padova, d. 1496, Padova)",https://www.wga.hu/bio/b/bellano/biograph.html,"
Italian sculptor from the Paduan school. Padua during the fifteenth century possessed a productive and influential, if not very distinguished, school of sculptors. Bellano was the son of a goldsmith and, according to Vasari a pupil of Donatello. Donatello brought bronze art with him to Padua when he moved there from Florence. In 1450, he was entrusted with the realisation of the altar of St Anthony's Basilica, and in order to bring this project to fruition he created a major studio. Bellano was the director of this studio. Although this is undocumented, it may well be true, since shortly after Donatello's return to Florence from Padua in October 1456, Bellano is mentioned in connection with payments for Donatello's bronze statue of Judith Slaying Holofernes (Florence, Palazzo Vecchio). Bellano is documented in Padua again in May 1458 when he, together with Francesco Squarcione, assessed a work of art. Bellano's earliest documented works are four terracotta reliefs with figures of boys, which were commissioned c. 1460 by Antonio Mainardi, one of which can probably be identified (Lyon, Musée des Beaux-Arts). Although Bellano's indebtedness to Donatello can be seen in this work, his own figure style is already evident in the powerfully modelled boys' figures."
366,"BELLE, Alexis-Simon","(b. 1674, Paris, d. 1734, Paris)",https://www.wga.hu/bio/b/belle/alexis/biograph.html,"
Painter, part of a French family of painters. Alexis-Simon Belle was a fashionable portrait painter of the early 18th century, although his reputation is overshadowed by that of his older contemporaries Hyacinthe Rigaud and Nicolas de Largillierre. His son Clément Belle (1722-1806) was a history painter who worked on tapestries for the Gobelins. Clément's son Augustin-Louis Belle (1757-1841) was also a history painter, working in the Neo-classical style."
367,"BELLE, Clément-Louis-Marie-Anne","(b. 1722, Paris, d. 1806, Paris)",https://www.wga.hu/bio/b/belle/clement/biograph.html,"
French painter, part of a family of painters, son of Alexis-Simon Belle. He trained with the history painter François Lemoyne and visited Rome. From 1755 he worked for the Gobelins, painting tapestry cartoons adapted from pictures by his contemporaries and from his own designs. In 1759 his altarpiece The Atonement (Paris, St Merri), a work that demonstrates Belle's gifts as a colourist, achieved great success at the Salon. Two years later he was received (reçu) as a history painter by the Académie Royale."
